bedrijf,functie,plaats,datum,zoekterm,al_in_pool,vacature_url,bedrijf_linkedin,vacature_id
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,'s-Hertogenbosch,2026-09-20,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4414163190,https://nl.linkedin.com/company/jumbo-supermarkten,4414163190
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,Uden,2026-09-20,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4413559519,https://nl.linkedin.com/company/jumbo-supermarkten,4413559519
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,Bunde,2026-09-20,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4256160174,https://nl.linkedin.com/company/jumbo-supermarkten,4256160174
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,Bakel,2026-09-20,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4459492285,https://nl.linkedin.com/company/jumbo-supermarkten,4459492285
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,Noordwolde,2026-09-20,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4448779437,https://nl.linkedin.com/company/jumbo-supermarkten,4448779437
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,Enschede,2026-09-20,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4415068465,https://nl.linkedin.com/company/jumbo-supermarkten,4415068465
Jumbo Supermarkten,Vulploegmedewerker,Den Haag,2026-09-20,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/vulploegmedewerker-at-jumbo-supermarkten-4330455362,https://nl.linkedin.com/company/jumbo-supermarkten,4330455362
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,Zwolle,2026-09-21,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4468762696,https://nl.linkedin.com/company/jumbo-supermarkten,4468762696
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,Panningen,2026-09-21,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4382447390,https://nl.linkedin.com/company/jumbo-supermarkten,4382447390
Jumbo Supermarkten,Vulploegmedewerker,Weert,2026-09-21,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/vulploegmedewerker-at-jumbo-supermarkten-3960753697,https://nl.linkedin.com/company/jumbo-supermarkten,3960753697
Jumbo Supermarkten,Versmedewerker,Veghel,2026-09-21,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/versmedewerker-at-jumbo-supermarkten-4372560201,https://nl.linkedin.com/company/jumbo-supermarkten,4372560201
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,Makkum,2026-09-21,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4192701626,https://nl.linkedin.com/company/jumbo-supermarkten,4192701626
Jumbo Supermarkten,Medewerker Service,Amersfoort,2026-09-21,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/medewerker-service-at-jumbo-supermarkten-4061339675,https://nl.linkedin.com/company/jumbo-supermarkten,4061339675
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,Gorssel,2026-09-22,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4411173482,https://nl.linkedin.com/company/jumbo-supermarkten,4411173482
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,Loosdrecht,2026-09-22,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4225020542,https://nl.linkedin.com/company/jumbo-supermarkten,4225020542
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,Cuijk,2026-09-22,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4460051555,https://nl.linkedin.com/company/jumbo-supermarkten,4460051555
Jumbo Supermarkten,Medewerker Proces &amp; Goederenverwerking,Nieuwerkerk aan den IJssel,2026-09-22,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-proces-goederenverwerking-at-jumbo-supermarkten-4460005913,https://nl.linkedin.com/company/jumbo-supermarkten,4460005913
Jumbo Supermarkten,Vulploegmedewerker,Zeist,2026-09-22,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/vulploegmedewerker-at-jumbo-supermarkten-4469008047,https://nl.linkedin.com/company/jumbo-supermarkten,4469008047
Jumbo Supermarkten,Versmedewerker,Harderwijk,2026-09-22,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/versmedewerker-at-jumbo-supermarkten-4136766222,https://nl.linkedin.com/company/jumbo-supermarkten,4136766222
Just Brands - Fashion &amp; Retail,ECOMMERCE PRODUCT LAUNCH SPECIALIST,Lijnden,2026-09-05,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/ecommerce-product-launch-specialist-at-just-brands-fashion-retail-4444710321,https://nl.linkedin.com/company/just-brands,4444710321
Justus People,Customer Care Representative,Badhoevedorp,2026-09-14,customer service,nee,https://nl.linkedin.com/jobs/view/customer-care-representative-at-justus-people-4466129270,https://nl.linkedin.com/company/justus-people,4466129270
JYSK,Customer Service Medewerker,Arnhem,2026-06-02,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-jysk-4419284453,https://dk.linkedin.com/company/jysk,4419284453
JYSK,Klantenservice &amp; Sales Medewerker,Arnhem,2026-06-02,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantenservice-sales-medewerker-at-jysk-4419279426,https://dk.linkedin.com/company/jysk,4419279426
JYSK,Customer Service Medewerker,Arnhem,2026-07-07,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-jysk-4434528177,https://dk.linkedin.com/company/jysk,4434528177
JYSK,Klantenservice &amp; Sales Medewerker,Arnhem,2026-07-07,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantenservice-sales-medewerker-at-jysk-4434529158,https://dk.linkedin.com/company/jysk,4434529158
JYSK,Customer Service Medewerker,Arnhem,2026-07-28,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-jysk-4443281405,https://dk.linkedin.com/company/jysk,4443281405
JYSK,Klantenservice &amp; Sales Medewerker,Arnhem,2026-07-28,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantenservice-sales-medewerker-at-jysk-4443290224,https://dk.linkedin.com/company/jysk,4443290224
JYSK,Klantenservice &amp; Sales Medewerker,Arnhem,2026-09-15,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantenservice-sales-medewerker-at-jysk-4465551035,https://dk.linkedin.com/company/jysk,4465551035
Kaleido,Customer Care Specialist - Dutch speaking,Utrecht,2026-09-02,customer service,nee,https://nl.linkedin.com/jobs/view/customer-care-specialist-dutch-speaking-at-kaleido-4462131138,https://nl.linkedin.com/company/hellokaleido,4462131138
Kaleido,Customer Care Specialist - Dutch Speaking,"Utrecht, Nederland",2026-09-15,customer service,nee,https://nl.linkedin.com/jobs/view/customer-care-specialist-dutch-speaking-at-kaleido-4466508870,https://nl.linkedin.com/company/hellokaleido,4466508870
Kaleido,Customer Support Medewerker - Nederlandstalig,Utrecht,2026-09-18,customer service,nee,https://nl.linkedin.com/jobs/view/customer-support-medewerker-nederlandstalig-at-kaleido-4469158931,https://nl.linkedin.com/company/hellokaleido,4469158931
Kamera Express,Medewerker Retouren &amp; Reparaties,Capelle aan den IJssel,2026-09-02,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-retouren-reparaties-at-kamera-express-4460998560,https://nl.linkedin.com/company/kamera-express,4460998560
Kamera Express,Content Specialist Tweedehands,Capelle aan den IJssel,2026-09-07,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/content-specialist-tweedehands-at-kamera-express-4462941649,https://nl.linkedin.com/company/kamera-express,4462941649
Karakter Traprenovaties en Interieurbouw,Verkoopadviseur Traprenovaties,Helmond,2026-06-29,klantadviseur,nee,https://nl.linkedin.com/jobs/view/verkoopadviseur-traprenovaties-at-karakter-traprenovaties-en-interieurbouw-4434499272,https://nl.linkedin.com/company/karakter-traprenovaties-en-interieurbouw,4434499272
Kemkens,Klantadviseur,Oss,2026-07-02,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantadviseur-at-kemkens-4436159337,https://nl.linkedin.com/company/kemkens,4436159337
Keter,E-Commerce Specialist,Rijen,2026-07-23,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-specialist-at-keter-4444439140,https://uk.linkedin.com/company/keter,4444439140
Keter,Specialist eCommerce,Rijen,2026-08-24,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/specialist-ecommerce-at-keter-4456862711,https://uk.linkedin.com/company/keter,4456862711
keukenvakhandel H. Stikker BV (Reddy keukens Alkmaar),Senior verkoopadviseur,Alkmaar,2026-09-03,klantadviseur,nee,,,4462849490
"Kibidango, Inc.",ECマネージャー,Eindhoven,2026-08-05,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/ec%E3%83%9E%E3%83%8D%E3%83%BC%E3%82%B8%E3%83%A3%E3%83%BC-at-kibidango-inc-4447370247,https://jp.linkedin.com/company/kibidango,4447370247
Kidde Global Solutions,Commercieel Medewerker Binnendienst,Weert,2026-09-15,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-binnendienst-at-kidde-global-solutions-4466542297,https://www.linkedin.com/company/kidde-global-solutions,4466542297
Kidde Global Solutions,Commercieel Medewerker Binnendienst,Weert,2026-09-17,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-binnendienst-at-kidde-global-solutions-4429855462,https://www.linkedin.com/company/kidde-global-solutions,4429855462
Kimman - Jaguar &amp; Land Rover Dealer,Service Adviseur / Hospitality Specialist,Amsterdam,2026-09-17,klantadviseur,nee,https://nl.linkedin.com/jobs/view/service-adviseur-hospitality-specialist-at-kimman-4466294565,https://nl.linkedin.com/company/kimmancars,4466294565
Kivits Drunen,Customer Service Medewerker,Waalwijk,2026-09-02,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-kivits-drunen-4443319622,https://nl.linkedin.com/company/kivits-drunen,4443319622
Klap verzekeringsmakelaar,Verzekeringsadviseur,Amstelveen,2026-09-08,klantadviseur,nee,https://nl.linkedin.com/jobs/view/verzekeringsadviseur-at-klap-insurance-brokers-4462299442,https://nl.linkedin.com/company/klap-verzekeringen,4462299442
KLG Europe,Key Account Representative,Venlo,2026-09-18,klantadviseur,nee,https://nl.linkedin.com/jobs/view/key-account-representative-at-klg-europe-4469147865,https://nl.linkedin.com/company/klg-europe-logistics,4469147865
Knivesandtools,Performance Marketeer Internationale E-commerce,Apeldoorn,2026-06-01,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/performance-marketeer-internationale-e-commerce-at-knivesandtools-4421895814,https://nl.linkedin.com/company/knivesandtools-kato,4421895814
Knivesandtools,Klantenservice medewerker e-commerce Apeldoorn (32-40 uur),Apeldoorn,2026-07-17,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-e-commerce-apeldoorn-32-40-uur-at-knivesandtools-4441984192,https://nl.linkedin.com/company/knivesandtools-kato,4441984192
KONE,Customer Service Agent (KDB),Arnhem,2026-09-02,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-agent-kdb-at-kone-4434478590,https://fi.linkedin.com/company/kone,4434478590
KONE,Accountmanager Moderniseringen,Amersfoort,2026-09-09,klantadviseur,nee,https://nl.linkedin.com/jobs/view/accountmanager-moderniseringen-at-kone-4437792597,https://fi.linkedin.com/company/kone,4437792597
KONE,Accountmanager Moderniseringen,Zwolle,2026-09-09,klantadviseur,nee,https://nl.linkedin.com/jobs/view/accountmanager-moderniseringen-at-kone-4437797376,https://fi.linkedin.com/company/kone,4437797376
KONE,Accountmanager Moderniseringen,Apeldoorn,2026-09-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/accountmanager-moderniseringen-at-kone-4437796368,https://fi.linkedin.com/company/kone,4437796368
KONE,Accountmanager Moderniseringen,Arnhem,2026-09-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/accountmanager-moderniseringen-at-kone-4437798107,https://fi.linkedin.com/company/kone,4437798107
Kroon-Oil,Export Medewerker Binnendienst,Almelo,2026-08-31,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/export-medewerker-binnendienst-at-kroon-oil-4461082328,https://nl.linkedin.com/company/kroonoil,4461082328
Kuehne+Nagel,Customer Care Specialist Air Logistics,Schiphol-Rijk,2026-09-17,klantadviseur,nee,https://nl.linkedin.com/jobs/view/customer-care-specialist-air-logistics-at-kuehne%2Bnagel-4440859377,https://ch.linkedin.com/company/kuehne-nagel,4440859377
Kwantum,E commerce Specialist - Merchandising &amp; Content,Geertruidenberg,2026-08-18,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-specialist-merchandising-content-at-kwantum-4454181057,https://nl.linkedin.com/company/kwantum,4454181057
Kwantum,Klantenservice medewerker (Chat),Tilburg,2026-08-25,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-chat-at-kwantum-4445969347,https://nl.linkedin.com/company/kwantum,4445969347
Kwantum,Meewerkstage E-commerce bij Kwantum,Tilburg,2026-09-15,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/meewerkstage-e-commerce-bij-kwantum-at-kwantum-4466951786,https://nl.linkedin.com/company/kwantum,4466951786
KYOCERA Fastening Solutions France,Internal Sales Consultant,Eindhoven,2026-09-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/internal-sales-consultant-at-kyocera-fastening-solutions-france-4464588676,https://fr.linkedin.com/company/kyocera-fastening-solutions-france,4464588676
L. ten Cate BV,Customer Service Medewerker,Enschede en omgeving,2026-09-11,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-l-ten-cate-bv-4466347431,https://nl.linkedin.com/company/l.-ten-cate-bv,4466347431
Ledhandel24.nl,Klantenservice medewerker (24 uur),Ter Apel,2026-08-05,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-24-uur-at-ledhandel24-nl-4449477460,https://nl.linkedin.com/company/ledhandel24-nl,4449477460
Leen Bakker,E commerce Specialist - Merchandising &amp; Content,Geertruidenberg,2026-08-18,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-specialist-merchandising-content-at-leen-bakker-4454170846,https://nl.linkedin.com/company/leen-bakker,4454170846
Leonardo Hotels Benelux,GUEST RELATIONS OFFICER,Amsterdam,2026-09-03,customer service,nee,https://nl.linkedin.com/jobs/view/guest-relations-officer-at-leonardo-hotels-benelux-4444444477,https://nl.linkedin.com/company/leonardohotelsnl,4444444477
LeoVegas Group,Customer Experience Advisor - Dutch,Doetinchem,2026-09-09,customer service,nee,https://nl.linkedin.com/jobs/view/customer-experience-advisor-dutch-at-leovegas-group-4464117561,https://se.linkedin.com/company/leovegasgroup,4464117561
Lexrent B.V.,Verkoop Binnendienst,Westpoort,2026-09-11,klantadviseur,nee,https://nl.linkedin.com/jobs/view/verkoop-binnendienst-at-lexrent-b-v-4439208596,https://nl.linkedin.com/company/lexrent,4439208596
LG Electronics Benelux - Life's Good,Medewerker Salesondersteuning,Amstelveen,2026-08-26,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-salesondersteuning-at-lg-electronics-benelux-4457265943,https://nl.linkedin.com/company/lg-electronics-benelux,4457265943
Life Fitness / Hammer Strength,Order Fulfillment Coordinator,Rotterdam,2026-09-17,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/order-fulfillment-coordinator-at-life-fitness-hammer-strength-4468624603,https://www.linkedin.com/company/life-fitness,4468624603
Life Recruitment BV,Administratief Medewerker Verkoop,Vlaardingen,2026-09-10,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/administratief-medewerker-verkoop-at-life-recruitment-bv-4464518411,https://nl.linkedin.com/company/liferecruitment,4464518411
Life Recruitment BV,Commercieel medewerker binnendienst,Vlaardingen,2026-09-10,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-binnendienst-at-life-recruitment-bv-4464510521,https://nl.linkedin.com/company/liferecruitment,4464510521
LifeGoods Group,Marketplace Manager Bol,Almere,2026-09-08,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplace-manager-bol-at-lifegoods-group-4464466402,https://nl.linkedin.com/company/lifegoodsgroup,4464466402
Lightspeed Commerce,Dutch speaking Support Specialist,Nederland,2026-09-17,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/dutch-speaking-support-specialist-at-lightspeed-commerce-4466286264,https://ca.linkedin.com/company/lightspeedcommerce,4466286264
Lightspeed Commerce,Dutch speaking Support Specialist,Amsterdam,2026-09-17,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/dutch-speaking-support-specialist-at-lightspeed-commerce-4466277327,https://ca.linkedin.com/company/lightspeedcommerce,4466277327
Lineage,Customer Service Representative,Nieuwdorp,2026-08-26,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-representative-at-lineage-4457945575,https://www.linkedin.com/company/onelineage,4457945575
Linkedtalent,Medewerker Klantenservice,Zwolle,2026-07-19,customer service,nee,https://nl.linkedin.com/jobs/view/medewerker-klantenservice-at-linkedtalent-4450800683,https://nl.linkedin.com/company/linkedtalent,4450800683
Linkedtalent,Medewerker Inside Sales,Zwartewaterland,2026-07-31,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-inside-sales-at-linkedtalent-4456931919,https://nl.linkedin.com/company/linkedtalent,4456931919
Linkedtalent,Commercieel Medewerker Binnendienst,Zwolle,2026-07-31,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-binnendienst-at-linkedtalent-4456927878,https://nl.linkedin.com/company/linkedtalent,4456927878
